timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1787584789612,-3.37682,0.38270,-1.10357,0.934842,-0.575106,-0.255627,,,
1787584789612,-3.37682,0.38270,-1.10357,0.934842,-0.575106,-0.255627,,,
1787584789612,-3.20894,1.52013,0.14459,0.865143,0.241220,-0.417251,,,
1787584789612,-2.57819,1.15151,1.56967,0.604043,0.680940,-0.166297,,,
1787584789612,-2.47902,0.60501,2.29816,0.586484,0.461011,-0.054714,,,
1787584789612,-2.68083,0.40998,2.49365,0.584569,-0.062598,-0.311224,,,
1787584789612,-1.85529,0.82638,1.28601,0.448898,-0.524051,-0.465600,,,
1787584789612,-1.68248,1.02619,-0.08219,0.391969,-0.771521,-0.504198,,,
1787584789612,-1.68248,1.02619,-0.08219,0.391969,-0.771521,-0.504198,,,
1787584789612,-1.98090,0.73760,-1.86669,0.337143,-0.902009,-1.047222,,,
1787584789612,-1.53195,1.33634,-3.01755,0.477999,0.120378,-1.217655,,,
1787584789612,-1.22866,0.91180,-0.03156,-0.197366,0.760146,-1.243541,,,
1787584789612,-2.09078,0.01795,-0.38626,-1.462326,1.307472,-2.335098,,,
1787584789612,-1.70864,1.88477,-1.67571,-1.065727,2.505309,-2.400457,,,
1787584789612,-1.49783,1.52965,1.06479,-0.501350,0.561778,-1.920381,,,
1787584789612,-1.49783,1.52965,1.06479,-0.501350,0.561778,-1.920381,,,
1787584789612,-1.07337,-0.04446,0.22635,-0.282008,-1.902386,-1.774722,,,
1787584789612,-1.36059,0.19667,-1.95909,0.437084,-2.713402,-1.371321,,,
1787584789612,-2.30539,0.40016,-1.85604,1.111298,-1.772238,-1.187394,,,
1787584789612,-1.11339,-0.63511,1.03040,1.015701,-1.573326,-0.941105,,,
1787584789612,-1.13647,-1.12836,1.94646,0.753631,-1.638716,-0.895471,,,
1787584789612,-0.65671,-1.58935,1.70524,0.421872,-1.238313,-1.022438,,,
1787584789612,-0.65671,-1.58935,1.70524,0.421872,-1.238313,-1.022438,,,
1787584789612,0.26364,-2.15354,0.78499,-0.403109,-0.677300,-1.191634,,,
1787584789612,1.57051,-2.06556,-1.13819,-0.515129,-0.187018,-1.068819,,,
