timestamp_ms,lat,lon,accuracy_m
1788570415000,13.1971105,77.6020959,2.71
1788570416000,13.1972874,77.602134,2.24
1788570417000,13.1974684,77.6021723,2.19
1788570418000,13.1976446,77.6022044,2.17
1788570419000,13.1978183,77.6022412,2.06
1788570420000,13.1979979,77.6022745,2.17
1788570421000,13.198179,77.6023175,2.08
1788570422000,13.1983614,77.6023382,2.03
1788570423000,13.1985451,77.6023733,3.25
1788570424000,13.1987354,77.6024096,2.0
1788570425000,13.1989236,77.6024454,2.0
1788570426000,13.1991131,77.6024815,2.0
1788570427000,13.1992983,77.6025379,2.0
1788570428000,13.199485,77.6025803,2.0
1788570429000,13.1996737,77.6026085,2.0
1788570430000,13.1998592,77.6026474,2.52
1788570431000,13.2000419,77.6026861,2.58
1788570432000,13.2002292,77.6027285,2.18
1788570433000,13.200422,77.6027651,2.44
1788570434000,13.2006121,77.6027988,2.77
1788570435000,13.2008033,77.6028314,2.67
1788570436000,13.2010038,77.6028727,2.19
1788570437000,13.2011965,77.602906,2.82
1788570438000,13.201393,77.6029488,3.26
1788570439001,13.2015832,77.6029862,2.63
1788570440001,13.2017801,77.6030091,2.31
1788570441001,13.2019746,77.6030405,2.31
1788570442001,13.202175,77.6030861,2.49
1788570443001,13.202352,77.6031161,2.25
1788570444001,13.2025605,77.6031508,2.1
1788570445001,13.2027266,77.6031835,2.05
1788570446001,13.2029054,77.6032206,2.68
1788570447001,13.2030839,77.6032565,2.63
1788570448001,13.2032621,77.6032865,2.21
1788570449001,13.2034401,77.6033125,3.01
1788570450001,13.203628,77.6033368,3.03
1788570451001,13.2038241,77.6033418,2.54
1788570452001,13.2039896,77.6033698,2.27
1788570453001,13.2041661,77.6033883,3.89
1788570454001,13.2043227,77.6034088,3.46
1788570455001,13.2044947,77.6034272,2.88
1788570456001,13.2046568,77.6034484,4.09
1788570457001,13.2048294,77.6034671,2.76
1788570458001,13.2050028,77.6034856,6.01
1788570459001,13.2051858,77.6034865,8.88
1788570460001,13.205358,77.6035029,10.07
1788570461001,13.2055384,77.6035183,12.9
1788570462001,13.2057114,77.6035365,11.37
1788570463001,13.2058912,77.6035473,9.52
1788570464001,13.2060752,77.6035669,11.87
1788570465001,13.2062606,77.6035808,11.72
1788570466001,13.206434,77.6036028,14.26
1788570467001,13.2066032,77.6036179,12.62
1788570468001,13.2067746,77.6036299,13.38
1788570469001,13.2069397,77.6036426,11.24
1788570470001,13.2071064,77.6036582,9.75
1788570471001,13.2072691,77.6036708,8.2
1788570472001,13.2074459,77.6036884,6.24
1788570473001,13.2076095,77.6036842,6.45
1788570474001,13.2077713,77.6036952,7.36
1788570475001,13.2079353,77.6037208,7.92
1788570476001,13.2081124,77.6037286,9.99
1788570477001,13.2082816,77.603744,12.72
1788570478001,13.2084601,77.6037519,12.48
1788570479001,13.2086386,77.6037679,9.22
1788570480001,13.2088103,77.6037876,9.33
1788570481001,13.2089899,77.6038041,11.55
1788570482001,13.2091671,77.6038236,9.56
1788570483001,13.2093481,77.6038414,8.65
1788570484001,13.2095308,77.6038653,10.95
1788570485001,13.209713,77.6038846,11.98
1788570486001,13.2098991,77.6039012,12.39
1788570487001,13.2100762,77.6039229,10.09
1788570488001,13.2102425,77.6039471,12.55
1788570489001,13.2103984,77.6039712,10.17
1788570490001,13.2105413,77.6039919,8.97
1788570491001,13.210663,77.6040112,8.02
1788570492001,13.2107793,77.6040282,9.08
1788570493001,13.210906,77.604049,8.62
1788570494001,13.2110389,77.6040703,8.13
1788570495001,13.2111706,77.6040879,9.87
1788570496001,13.2113032,77.6041005,9.91
1788570497001,13.2114338,77.6041275,8.64
1788570498001,13.2115715,77.6041495,7.39
1788570499001,13.21172,77.6041602,7.2
1788570500002,13.2118723,77.6041653,8.43
1788570501002,13.2120171,77.6041764,7.31
1788570502002,13.2121549,77.6041951,9.7
1788570503002,13.2122822,77.6042262,8.49
1788570504002,13.2124212,77.6042518,9.35
1788570505002,13.2125662,77.6042501,6.99
1788570506002,13.2127123,77.6042623,8.05
1788570507002,13.2128593,77.6042743,6.76
1788570508002,13.2130127,77.6042865,6.11
1788570509002,13.2131692,77.6042997,5.13
1788570510002,13.2133254,77.6043126,5.89
1788570511002,13.2134765,77.6043243,4.16
1788570512002,13.2136273,77.6043361,3.97
1788570513002,13.2137841,77.6043487,3.97
1788570514002,13.2139539,77.6043643,4.42
1788570515002,13.2141142,77.604379,4.78
1788570516002,13.2142833,77.6043946,5.17
1788570517002,13.2144501,77.6044099,6.19
1788570518002,13.2146234,77.6044259,6.94
1788570519002,13.2148075,77.6044431,7.19
1788570520002,13.2149855,77.6044587,5.9
1788570521002,13.2151614,77.6044749,6.09
1788570522002,13.2153304,77.6044908,6.43
1788570523002,13.2154972,77.6045017,6.28
1788570524002,13.2156625,77.604512,5.54
1788570525002,13.2158397,77.6045231,5.94
1788570526002,13.2160135,77.604534,8.93
1788570527002,13.2161976,77.6045458,7.13
1788570527999,13.2163854,77.6045606,9.17
1788570528999,13.2165797,77.6045911,8.57
1788570529999,13.2167682,77.6046056,6.94
1788570530999,13.2169525,77.6046185,7.38
1788570531999,13.2171344,77.6046379,7.48
1788570532999,13.2173158,77.6046516,5.72
1788570533999,13.2174922,77.6046662,4.81
1788570534999,13.2176666,77.6046761,4.42
1788570535999,13.2178398,77.6046855,5.5
1788570536999,13.2180153,77.6046966,7.92
1788570537999,13.2181953,77.6047104,8.46
1788570538999,13.2183801,77.6047235,9.02
1788570539999,13.2185655,77.6047338,7.41
1788570540999,13.2187528,77.6047458,4.89
1788570541999,13.2189482,77.604756,4.48
1788570542999,13.2191408,77.6047685,5.11
1788570543999,13.2193422,77.6047796,5.0
1788570544999,13.2195527,77.6047913,5.38
1788570545999,13.2197546,77.6048102,5.33
1788570546999,13.2199552,77.6048294,4.64
1788570547999,13.2201587,77.6048505,8.17
1788570548999,13.2203658,77.6048707,6.08
1788570549999,13.220569,77.6048879,5.79
1788570550999,13.2207838,77.6049071,3.76
1788570551999,13.2209939,77.604928,6.73
1788570552999,13.2211937,77.604954,7.2
1788570553999,13.2213934,77.6049824,5.32
1788570554999,13.2215889,77.605002,4.22
1788570555999,13.2217989,77.6050216,4.45
1788570556999,13.2220066,77.6050473,11.8
1788570557999,13.2222057,77.6050558,7.51
1788570558999,13.2224126,77.6050662,8.86
1788570559999,13.2226256,77.6050872,7.18
1788570561000,13.2228385,77.6051089,5.97
1788570562000,13.22304,77.6051324,6.22
1788570563000,13.2232372,77.605172,4.08
1788570564000,13.223431,77.6051977,3.69
1788570565000,13.2236327,77.6052269,4.16
1788570566000,13.2238329,77.6052592,7.45
1788570567000,13.2240342,77.6052739,9.74
1788570568000,13.2242314,77.6053052,7.1
1788570569000,13.2244221,77.6053399,5.02
1788570570000,13.2246116,77.6053746,5.38
1788570571000,13.2248059,77.605408,9.65
1788570572000,13.2249944,77.6054409,7.8
1788570573000,13.2251832,77.6054741,6.54
1788570574000,13.2253705,77.6055073,6.57
1788570575000,13.2255577,77.6055405,4.26
1788570576000,13.2257429,77.6055739,4.67
1788570577000,13.2259234,77.6056065,6.54
1788570578000,13.2261001,77.6056377,5.9
1788570579000,13.2262776,77.6056692,9.67
1788570580000,13.2264427,77.6056987,7.67
1788570581000,13.2266089,77.6057284,8.26
1788570582000,13.2267689,77.605757,5.57
1788570583000,13.2269205,77.6057838,4.58
1788570584000,13.2270773,77.6058112,4.76
1788570585000,13.2272267,77.605866,4.97
1788570586000,13.2273729,77.6058919,5.53
1788570587000,13.2275083,77.6059327,4.52
1788570588000,13.2276455,77.6059817,4.77
1788570589000,13.2277974,77.6060404,4.69
1788570590000,13.2279522,77.6060821,6.06
1788570591000,13.2281022,77.6061248,4.35
1788570592000,13.2282601,77.6061835,4.19
1788570593000,13.2284148,77.6062493,4.47
1788570594000,13.2285795,77.6063171,4.18
1788570595000,13.2287542,77.6063846,4.3
1788570596000,13.2289239,77.6064469,4.52
1788570597000,13.229098,77.6065273,5.02
1788570598000,13.229268,77.6066032,6.27
1788570599000,13.229445,77.6066709,4.4
1788570600000,13.229616,77.6067438,5.83
1788570601000,13.2297802,77.6068216,6.77
1788570602000,13.2299585,77.6068782,5.83
1788570603000,13.2301266,77.6069622,10.99
1788570604000,13.2303035,77.6070279,8.77
1788570605000,13.2304754,77.6070996,9.51
1788570606000,13.2306418,77.607162,11.01
1788570607000,13.230777,77.6072061,5.19
1788570608000,13.2308616,77.6072475,3.99
1788570609000,13.2309559,77.6072854,3.01
1788570610000,13.2310271,77.6073186,2.59
1788570611001,13.2310963,77.6073371,2.35
1788570612001,13.2311493,77.6073619,2.24
1788570613001,13.2311793,77.6073703,2.18
1788570614001,13.2311964,77.6073793,2.16
1788570615001,13.2312143,77.6073833,2.13
1788570616001,13.231219,77.6073928,2.14
1788570617001,13.231239,77.607404,2.13
1788570618001,13.2312746,77.6074084,2.11
1788570619001,13.231291,77.6074164,2.13
1788570620001,13.2312881,77.6074147,2.14
1788570621001,13.2312876,77.6074164,2.19
1788570622001,13.231301,77.6074274,2.34
1788570623001,13.2312961,77.6074254,2.41
1788570624001,13.2312961,77.6074254,2.5
1788570625001,13.231413,77.607469,2.87
1788570626001,13.2314488,77.6074823,3.06
1788570627001,13.2314863,77.6074947,3.5
1788570628001,13.2315272,77.6075068,3.4
1788570629001,13.2315701,77.607524,3.42
1788570630001,13.2316087,77.6075465,3.26
1788570631001,13.2316445,77.6075564,3.14
1788570632001,13.2316822,77.6075689,3.09
1788570633001,13.2317155,77.6075745,2.99
1788570634001,13.231761,77.6075732,2.9
1788570635001,13.2317882,77.6075776,2.84
1788570636001,13.2318098,77.6075841,2.78
1788570637001,13.2318263,77.6075951,2.72
1788570638001,13.231844,77.6076021,2.68
1788570639001,13.2318558,77.6076066,2.64
1788570640001,13.2318677,77.6076097,2.61
1788570641001,13.2318746,77.607608,2.58
1788570642001,13.2318775,77.6076047,2.55
1788570643001,13.2318749,77.607602,2.52
1788570644001,13.2318707,77.6076,2.49
1788570645001,13.2318668,77.6076,2.62
1788570646001,13.2318636,77.6076026,2.74
1788570647001,13.2318609,77.6076006,2.74
1788570648001,13.2318648,77.6076055,2.75
1788570649001,13.231864,77.6076072,2.72
1788570650001,13.2318683,77.6076141,2.7
1788570651001,13.2318679,77.6076139,2.68
1788570652001,13.2318679,77.6076139,2.67
1788570653001,13.2318679,77.6076139,2.64
1788570653998,13.2318679,77.6076139,2.62
1788570654998,13.2318679,77.6076139,2.59
1788570655998,13.2318679,77.6076139,2.56
1788570656998,13.2318679,77.6076139,2.53
1788570657998,13.2318679,77.6076139,2.5
1788570658998,13.2318679,77.6076139,2.48
1788570659998,13.2318679,77.6076139,2.47
1788570660998,13.2318679,77.6076139,2.44
1788570661998,13.2318679,77.6076139,2.42
1788570662998,13.2318679,77.6076139,2.4
1788570663031,13.2318679,77.6076139,2.4
1788570663998,13.2318679,77.6076139,2.42
1788570664998,13.2318679,77.6076139,2.42
1788570665998,13.2318679,77.6076139,2.4
1788570666998,13.2318679,77.6076139,2.38
1788570667998,13.2318679,77.6076139,2.36
1788570668999,13.2318679,77.6076139,2.35
1788570669999,13.2318702,77.6076149,2.33
1788570670999,13.2318713,77.6076136,2.36
1788570671999,13.2318708,77.6076135,2.35
1788570672999,13.2318708,77.6076135,2.33
1788570673999,13.2318708,77.6076135,2.31
1788570674999,13.2318708,77.6076135,2.3
1788570675999,13.2318708,77.6076135,2.29
1788570676999,13.2318708,77.6076135,2.28
1788570677999,13.2318708,77.6076135,2.27
1788570678999,13.2318708,77.6076135,2.25
1788570679999,13.2318708,77.6076135,2.26
1788570680999,13.2318708,77.6076135,2.25
1788570681999,13.2318708,77.6076135,2.24
1788570682999,13.2318708,77.6076135,2.23
1788570683999,13.2318708,77.6076135,2.22
1788570684999,13.2318708,77.6076135,2.2
1788570685999,13.2318708,77.6076135,2.2
1788570686999,13.2318708,77.6076135,2.19
1788570687999,13.2318708,77.6076135,2.18
1788570688999,13.2318708,77.6076135,2.17
1788570689999,13.2318708,77.6076135,2.16
1788570690999,13.2318708,77.6076135,2.15
1788570691999,13.2318708,77.6076135,2.15
1788570692999,13.2318708,77.6076135,2.16
1788570694000,13.2318708,77.6076135,2.16
1788570695000,13.2318708,77.6076135,2.15
1788570696000,13.2318708,77.6076135,2.15
1788570697000,13.2318784,77.6076165,2.14
1788570698000,13.2318803,77.6076177,2.14
1788570699000,13.2318828,77.6076169,2.14
1788570700000,13.2318886,77.607616,2.13
1788570701000,13.2318772,77.6076023,2.13
1788570702000,13.2318553,77.6075776,2.2
1788570703000,13.2318147,77.6075332,2.22
1788570704000,13.2317528,77.6075244,5.91
1788570705000,13.2318695,77.6076125,2.21
1788570706000,13.2318695,77.6076125,2.2
1788570707000,13.2318701,77.6076147,2.19
1788570708000,13.2318705,77.6076133,2.22
1788570709000,13.2318705,77.6076133,2.21
1788570710000,13.2318705,77.6076133,2.2
1788570711000,13.2318749,77.6076163,2.27
1788570712000,13.2318749,77.6076163,2.26
1788570713000,13.2318749,77.6076163,2.29
1788570714000,13.2318749,77.6076163,2.31
1788570715000,13.2318749,77.6076163,2.33
1788570716000,13.2318749,77.6076163,2.4
1788570717000,13.2318749,77.6076163,2.38
1788570718000,13.2318749,77.6076163,2.41
1788570719000,13.2318749,77.6076163,2.38
1788570720000,13.2318749,77.6076163,2.4
1788570721000,13.2318749,77.6076163,2.41
1788570722000,13.2318749,77.6076163,2.41
1788570723000,13.2318749,77.6076163,2.41
1788570724000,13.2318749,77.6076163,2.39
1788570725000,13.2318749,77.6076163,2.37
1788570726000,13.2318749,77.6076163,2.4
1788570727000,13.2318749,77.6076163,2.41
1788570728000,13.2318749,77.6076163,2.39
1788570729000,13.2318749,77.6076163,2.4
1788570730000,13.2318749,77.6076163,2.41
1788570731000,13.2318749,77.6076163,2.39
1788570732000,13.2318749,77.6076163,2.4
1788570733000,13.2318749,77.6076163,2.5
1788570734001,13.2318749,77.6076163,2.52
1788570735001,13.2318749,77.6076163,2.57
1788570736001,13.2318749,77.6076163,2.54
1788570737001,13.2318749,77.6076163,2.58
1788570738001,13.2318749,77.6076163,2.59
1788570739001,13.2318749,77.6076163,2.57
1788570740001,13.2318749,77.6076163,2.57
1788570741001,13.2318749,77.6076163,2.55
1788570742001,13.2318749,77.6076163,2.52
1788570743001,13.2318749,77.6076163,2.54
1788570744001,13.2318749,77.6076163,2.58
1788570745001,13.2318749,77.6076163,2.71
1788570746001,13.2318749,77.6076163,2.7
1788570747001,13.2318749,77.6076163,2.7
1788570748001,13.2318749,77.6076163,2.68
1788570749001,13.2318749,77.6076163,2.64
1788570750001,13.2318749,77.6076163,2.61
1788570751001,13.2318749,77.6076163,2.6
1788570752001,13.2318749,77.6076163,2.62
1788570753001,13.2318749,77.6076163,2.59
1788570754001,13.2318749,77.6076163,2.56
1788570755001,13.2318749,77.6076163,2.58
1788570756001,13.2318749,77.6076163,2.61
1788570757001,13.2318749,77.6076163,2.58
1788570758001,13.2318749,77.6076163,2.61
1788570759001,13.2318612,77.6076127,2.59
1788570760001,13.231863,77.6076146,2.56
1788570761001,13.2318617,77.6076113,2.61
1788570762001,13.2318628,77.6076123,2.58
1788570763001,13.2318628,77.6076123,2.55
1788570764001,13.2318628,77.6076123,2.55
1788570765001,13.2318628,77.6076123,2.53
1788570766001,13.2318628,77.6076123,2.5
1788570767001,13.2318628,77.6076123,2.48
1788570768001,13.2318628,77.6076123,2.46
1788570769001,13.2318698,77.6076095,2.44
1788570770001,13.2318684,77.6076094,2.42
1788570771001,13.2318688,77.6076091,2.39
1788570772001,13.2318688,77.6076091,2.38
1788570773001,13.2318699,77.607607,2.36
1788570774001,13.231873,77.6076039,2.34
1788570775001,13.231873,77.6076039,2.32
1788570776001,13.231873,77.6076039,2.31
1788570777001,13.231873,77.6076039,2.29
1788570778002,13.231873,77.6076039,2.41
1788570779002,13.231873,77.6076039,2.39
1788570780000,13.231873,77.6076039,2.37
1788570780999,13.231873,77.6076039,2.38
1788570781999,13.231873,77.6076039,2.39
1788570782999,13.231873,77.6076039,2.37
1788570783999,13.231873,77.6076039,2.37
1788570784999,13.2318725,77.6076065,2.36
1788570785999,13.2318725,77.6076065,2.34
1788570786999,13.2318725,77.6076065,2.34
1788570787999,13.2318787,77.6076043,2.32
1788570788999,13.2318787,77.6076067,2.31
1788570789999,13.231878,77.6076062,2.29
1788570790999,13.231878,77.6076062,2.28
1788570791999,13.231878,77.6076062,2.27
1788570792999,13.2318706,77.6076072,2.25
1788570793999,13.231869,77.6076088,2.24
1788570794999,13.231869,77.6076088,2.29
1788570795999,13.231869,77.6076088,2.28
1788570796999,13.231869,77.6076088,2.26
1788570797999,13.231869,77.6076088,2.25
1788570798999,13.231869,77.6076088,2.24
1788570799999,13.231869,77.6076088,2.25
1788570800999,13.231869,77.6076088,2.24
1788570801999,13.231869,77.6076088,2.23
1788570803000,13.231869,77.6076088,2.21
1788570804000,13.231869,77.6076088,2.24
1788570805000,13.231869,77.6076088,2.24
1788570806000,13.231869,77.6076088,2.23
1788570807000,13.231869,77.6076088,2.22
1788570808000,13.231869,77.6076088,2.21
1788570809000,13.231869,77.6076088,2.22
1788570810000,13.231869,77.6076088,2.21
1788570811000,13.231869,77.6076088,2.21
1788570812000,13.231869,77.6076088,2.25
1788570813000,13.231869,77.6076088,2.27
1788570814000,13.231869,77.6076088,2.27
1788570815000,13.231869,77.6076088,2.27
1788570816000,13.231869,77.6076088,2.26
1788570817000,13.231869,77.6076088,2.25
1788570818000,13.231869,77.6076088,2.24
1788570819000,13.231869,77.6076088,2.23
1788570820000,13.231869,77.6076088,2.22
1788570821000,13.231869,77.6076088,2.21
1788570822000,13.231869,77.6076088,2.2
1788570823000,13.231869,77.6076088,2.19
1788570824000,13.231869,77.6076088,2.18
1788570825000,13.231869,77.6076088,2.18
1788570826000,13.231869,77.6076088,2.17
1788570827000,13.2318592,77.6076181,2.16
1788570828000,13.2318592,77.6076181,2.15
1788570829000,13.2318592,77.6076181,2.14
1788570830000,13.2318592,77.6076181,2.14
1788570831000,13.2318592,77.6076181,2.13
1788570832000,13.2318592,77.6076181,2.12
1788570833000,13.2318592,77.6076181,2.12
1788570834000,13.2318592,77.6076181,2.11
1788570835000,13.2318592,77.6076181,2.1
1788570836000,13.2318592,77.6076181,2.11
1788570837000,13.2318592,77.6076181,2.12
1788570838000,13.2318592,77.6076181,2.14
1788570839000,13.2318592,77.6076181,2.14
1788570840000,13.2318592,77.6076181,2.15
1788570841000,13.2318592,77.6076181,2.15
1788570842000,13.2318592,77.6076181,2.14
1788570843000,13.2318592,77.6076181,2.13
1788570844001,13.2318592,77.6076181,2.12
1788570845001,13.2318592,77.6076181,2.14
1788570846001,13.2318592,77.6076181,2.15
1788570847001,13.2318592,77.6076181,2.15
1788570848001,13.2318592,77.6076181,2.18
1788570849001,13.2318592,77.6076181,2.17
1788570850001,13.2318592,77.6076181,2.16
1788570851001,13.2318592,77.6076181,2.17
1788570852001,13.2318592,77.6076181,2.16
1788570853001,13.2318592,77.6076181,2.15
1788570854001,13.2318592,77.6076181,2.15
1788570855001,13.2318592,77.6076181,2.14
1788570856001,13.2318592,77.6076181,2.13
1788570857001,13.2318638,77.6076235,2.12
1788570858001,13.2318937,77.6076543,2.12
1788570859001,13.2319517,77.6076619,2.12
1788570860001,13.2320233,77.6076893,2.14
1788570861001,13.2321199,77.6077262,2.1
1788570862001,13.2322257,77.6077733,2.13
1788570863001,13.2323471,77.6078205,2.07
1788570864001,13.2324785,77.6078698,2.03
1788570865001,13.2326171,77.607922,2.21
1788570866001,13.2327619,77.6079792,2.09
1788570867001,13.2329145,77.6080364,2.04
1788570868001,13.233072,77.6080949,2.01
1788570869001,13.2332298,77.6081505,2.01
1788570870001,13.2333946,77.6082089,2.0
1788570871001,13.233556,77.6082645,2.16
1788570872001,13.2337207,77.6083214,2.27
1788570873001,13.2338799,77.6083636,2.18
1788570874001,13.2340488,77.6084227,2.07
1788570875001,13.2342097,77.6084782,3.27
1788570876001,13.2343702,77.6085339,3.79
1788570877001,13.2345377,77.6086029,2.13
1788570878001,13.2347087,77.6086759,2.05
1788570879001,13.2348631,77.6087521,2.02
1788570880001,13.2350328,77.6088061,2.01
1788570881001,13.2352072,77.6088726,2.0
1788570882001,13.2353866,77.6089352,2.0
1788570883001,13.2355578,77.609003,2.0
1788570884001,13.2357292,77.6090765,2.0
1788570885001,13.2359107,77.6091451,2.0
1788570886001,13.2360968,77.6092101,2.0
1788570887001,13.236269,77.609283,2.04
1788570888002,13.2364558,77.6093402,3.69
1788570889002,13.2366425,77.6094138,4.77
1788570890002,13.2368318,77.6094877,6.47
1788570891002,13.2370182,77.6095643,6.28
1788570892002,13.2372072,77.6096434,6.28
1788570893002,13.2373996,77.6097243,6.44
1788570894002,13.2375956,77.6098066,7.24
1788570895002,13.2377878,77.6098874,4.76
1788570896002,13.2379766,77.609964,3.13
1788570897002,13.2381688,77.6100394,2.91
1788570898002,13.2383681,77.6101174,3.59
1788570899002,13.2385727,77.6101975,3.07
1788570900002,13.2387735,77.6102769,4.66
1788570901002,13.238974,77.6103554,3.45
1788570902002,13.2391818,77.6104364,3.42
1788570903002,13.2393865,77.6105166,2.04
1788570904002,13.2395875,77.6105949,2.01
1788570905002,13.2397993,77.6106772,2.36
1788570905999,13.240004,77.6107571,3.69
1788570906999,13.2402021,77.6108342,3.54
1788570907999,13.2403857,77.6109057,3.2
1788570908999,13.2405617,77.610974,2.01
1788570909999,13.2407225,77.6110312,2.0
1788570910999,13.2408725,77.6110841,2.0
1788570911999,13.2410252,77.6111381,2.41
1788570912999,13.2411877,77.6111955,2.15
1788570913999,13.2413479,77.6112688,2.05
1788570914999,13.2415079,77.6113086,2.02
1788570915999,13.2416509,77.6113744,2.01
1788570916999,13.2418094,77.6114224,2.8
1788570917999,13.2419721,77.6114826,2.3
1788570918999,13.2421397,77.6115424,2.11
1788570919999,13.2423101,77.6116062,2.73
1788570920999,13.2424871,77.6116711,2.34
1788570921999,13.2426738,77.6117198,2.17
1788570922999,13.2428502,77.6117989,2.05
1788570923999,13.2430295,77.611858,2.03
1788570924999,13.2432017,77.6119194,2.14
1788570925999,13.2433882,77.6119708,2.96
1788570926999,13.2435673,77.6120341,2.88
1788570928000,13.2437465,77.6120968,2.63
1788570929000,13.2439306,77.6121607,2.19
1788570930000,13.2441095,77.6122229,2.42
1788570931000,13.2442842,77.6122836,3.11
1788570932000,13.2444586,77.6123444,2.61
1788570933000,13.2446405,77.6124075,3.39
1788570934000,13.2448179,77.6124695,2.83
1788570935000,13.2449963,77.612532,2.26
1788570936000,13.2451709,77.6125928,2.72
1788570937000,13.245345,77.6126532,3.53
1788570938000,13.245523,77.6127149,2.77
1788570939000,13.2457022,77.6127771,2.47
1788570940000,13.2458804,77.6128464,2.4
1788570941000,13.2460627,77.6129102,2.79
1788570942000,13.2462458,77.6129713,2.44
1788570943000,13.246432,77.613034,2.5
1788570944000,13.2466147,77.6130967,2.33
1788570945000,13.2468003,77.6131621,2.27
1788570946000,13.2469895,77.6132287,2.61
1788570947000,13.247179,77.6132953,2.32
1788570948000,13.2473721,77.6133634,2.35
1788570949000,13.2475585,77.6134286,4.69
1788570950000,13.2477412,77.6134927,5.05
1788570951000,13.2479259,77.6135574,4.05
1788570952000,13.2481092,77.6136221,2.74
1788570953000,13.2482925,77.6136867,5.17
1788570954000,13.2484703,77.6137583,4.56
1788570955000,13.2486377,77.613827,2.82
1788570956000,13.2488001,77.6138942,2.95
1788570957000,13.2489545,77.6139574,2.86
1788570958000,13.249098,77.6140408,2.82
1788570959000,13.2492553,77.6141171,2.3
1788570960000,13.2494242,77.6141903,2.38
1788570961000,13.249591,77.6142748,3.98
1788570962000,13.2497632,77.6143625,2.26
1788570963000,13.2499392,77.6144515,3.2
1788570964000,13.2501197,77.6145435,2.91
1788570964036,13.2501197,77.6145435,2.91
1788570965000,13.2502938,77.6146323,2.59
1788570966000,13.2504652,77.614721,2.17
1788570967001,13.2506244,77.6148062,2.42
1788570968001,13.2507742,77.614904,2.14
1788570969001,13.250945,77.6149778,2.62
1788570970001,13.2510929,77.6150563,2.28
1788570971001,13.2512492,77.6151402,3.49
1788570972001,13.2514061,77.615224,3.2
1788570973001,13.251551,77.6153168,2.5
1788570974001,13.2517051,77.6153939,2.43
1788570975001,13.2518575,77.615466,2.15
1788570976001,13.2520069,77.6155273,3.24
1788570977001,13.2521592,77.6156177,2.45
1788570978001,13.2523081,77.6156909,2.31
1788570979001,13.2524585,77.6157686,2.32
1788570980001,13.2526053,77.6158478,2.12
1788570981001,13.2527582,77.615914,2.04
1788570982001,13.2529064,77.6159999,2.02
1788570983001,13.2530634,77.616085,2.01
1788570984001,13.2532256,77.616168,2.0
1788570985001,13.2533871,77.6162506,2.0
1788570986001,13.2535464,77.6163352,2.28
1788570987001,13.2537063,77.6164199,2.09
1788570988001,13.2538669,77.6165092,2.03
1788570989001,13.2540362,77.6165934,2.02
1788570990001,13.2541987,77.6166807,2.27
1788570991001,13.2543509,77.6167595,2.3
1788570992001,13.2545112,77.6168247,2.11
1788570993001,13.2546432,77.6169113,2.04
1788570994001,13.2547687,77.6169738,2.02
1788570995001,13.2548887,77.617033,2.01
1788570996001,13.2550049,77.6170564,3.27
1788570997001,13.2551168,77.617089,4.53
1788570998001,13.2552413,77.6171248,4.57
1788570999001,13.2553766,77.6171305,5.48
1788571000001,13.255516,77.6171456,2.09
1788571001001,13.2556589,77.6171603,2.04
1788571002001,13.2558046,77.6171537,2.24
1788571003001,13.2559345,77.6171398,2.11
1788571004001,13.2560679,77.6171258,2.05
1788571005001,13.2562078,77.6171134,2.02
1788571006001,13.2563499,77.6171052,2.01
1788571007001,13.2564836,77.6170928,2.0
1788571008001,13.256598,77.617079,2.46
1788571009002,13.2566847,77.6170753,2.81
1788571010002,13.2567309,77.6170633,2.48
1788571011002,13.2567338,77.6170608,2.36
1788571012002,13.2567345,77.6170622,2.51
1788571013002,13.2567507,77.6170639,2.56
1788571014002,13.256769,77.6170589,2.66
1788571015002,13.2567634,77.6170602,2.76
1788571016002,13.2567634,77.6170602,2.91
1788571017002,13.2568704,77.6170468,2.71
1788571018002,13.2569079,77.6170481,3.39
1788571019002,13.2569357,77.6170534,3.19
1788571020002,13.2569666,77.6170548,3.5
1788571021002,13.2570073,77.6170476,3.66
1788571022002,13.257036,77.6170443,3.65
1788571023002,13.257067,77.6170389,3.86
1788571024002,13.2570923,77.617038,3.95
1788571025002,13.2571054,77.6170345,4.17
1788571026002,13.2571299,77.61704,4.33
1788571027002,13.2571533,77.6170396,4.29
1788571028002,13.2571796,77.6170362,4.44
1788571029002,13.2572168,77.6170371,4.43
1788571030002,13.2572682,77.6170375,4.54
1788571031002,13.2573163,77.6170348,4.41
1788571032000,13.2573549,77.6170389,4.35
1788571033000,13.2573836,77.6170432,4.26
1788571034000,13.2573999,77.6170477,4.19
1788571035000,13.2574146,77.6170442,4.11
1788571036000,13.2574491,77.6170441,4.01
1788571037000,13.2574976,77.6170287,3.96
1788571038000,13.2575559,77.6170391,3.95
1788571039000,13.2576204,77.6170294,3.79
1788571040000,13.257674,77.617026,3.55
1788571041000,13.2577119,77.6170203,3.49
1788571042000,13.2577469,77.617018,3.34
1788571043000,13.2577788,77.6170184,3.22
1788571044000,13.2578074,77.6170193,3.12
1788571045000,13.2578291,77.6170178,3.03
1788571046000,13.2578413,77.6170179,2.96
1788571047000,13.2578479,77.6170187,2.89
1788571048000,13.2578515,77.6170216,2.88
1788571049000,13.2578524,77.6170262,2.89
1788571050000,13.2578541,77.6170279,2.89
1788571051000,13.2578557,77.6170308,2.88
1788571052000,13.2578532,77.6170333,2.85
1788571053000,13.2578546,77.6170344,2.83
