timestamp_ms,lat,lon,heading_rad,std_e_m,std_n_m,cov_ee,cov_en,cov_nn
1788572154667,13.2562597153426,77.62461748430017,2.374785855820461,1.9991953023943805,1.9991953023943805,3.9967818571157583,0.0,3.9967818571157583
1788572154727,13.25625971545834,77.62461748191315,2.3747983358204596,1.9992232353351511,1.9992232353351511,3.9968935447039495,0.0,3.9968935447039495
1788572154788,13.25625971529802,77.62461747935068,2.3748307858204605,1.9992445928035771,1.9992445928035771,3.9969789418543407,0.0,3.9969789418543407
1788572154848,13.256259715140615,77.62461747698931,2.37479532582046,1.9992618562674065,1.9992618562674065,3.997047969925795,0.0,3.997047969925795
1788572154909,13.256259714978896,77.62461747471094,2.37473949182046,1.9992728935494937,1.9992728935494937,3.997092102881764,0.0,3.997092102881764
1788572154970,13.25625971471432,77.62461747234323,2.3747523018204593,1.9992792113716704,1.9992792113716704,3.9971173650229286,0.0,3.9971173650229286
1788572155030,13.25625971409879,77.62461746983716,2.374792681820459,1.999279751058497,1.999279751058497,3.997119522992526,0.0,3.997119522992526
1788572155091,13.25625971309638,77.62461746728484,2.3748913938204588,1.9992744921559025,1.9992744921559025,3.9970984949852415,0.0,3.9970984949852415
1788572155152,13.256259712041963,77.62461746454416,2.374920894820459,1.999264397735564,1.999264397735564,3.9970581320529472,0.0,3.9970581320529472
1788572155212,13.256259711144832,77.62461746153238,2.3749460648204597,1.9992478726763367,1.9992478726763367,3.996992056400858,0.0,3.996992056400858
1788572155273,13.256259710117206,77.62461745834018,2.3750007668204596,1.999226997594197,1.999226997594197,3.996908587909507,0.0,3.996908587909507
1788572155333,13.25625970855218,77.62461745406796,2.3752221668204587,1.999199199083599,1.999199199083599,3.996797437616504,0.0,3.996797437616504
1788572155394,13.256259704678376,77.62461744688139,2.3755287528204594,1.9991633031100169,1.9991633031100169,3.9966539125017526,0.0,3.9966539125017526
1788572155455,13.256259698726913,77.62461743999552,2.37570096482046,1.999121020972112,1.999121020972112,3.996484856492579,0.0,3.996484856492579
1788572155515,13.256259693721368,77.62461743743134,2.37552126482046,1.9990716288866504,1.9990716288866504,3.9962873774195256,0.0,3.9962873774195256
1788572155576,13.256259691061354,77.62461743586992,2.3754891218204595,1.9990164404218815,1.9990164404218815,3.9960667290769702,0.0,3.9960667290769702
1788572155636,13.25625969007835,77.62461743139224,2.3756315918204596,1.9989543120615556,1.9989543120615556,3.9958183417094872,0.0,3.9958183417094872
1788572155697,13.256259689309058,77.62461742437641,2.37587183382046,1.9988832491108457,1.9988832491108457,3.9955342435759302,0.0,3.9955342435759302
1788572155758,13.256259687293497,77.6246174171127,2.37582411282046,1.998805854838502,1.998805854838502,3.995224845336676,0.0,3.995224845336676
1788572155818,13.256259683480891,77.62461740930442,2.375783972820461,1.9987222946308605,1.9987222946308605,3.994890811054452,0.0,3.994890811054452
1788572155879,13.256259679953594,77.62461740044748,2.3756845008204603,1.9986330587144987,1.9986330587144987,3.994534103386473,0.0,3.994534103386473
1788572155939,13.256259679034368,77.62461739218908,2.37573523082046,1.9985384350163349,1.9985384350163349,3.994155876237541,0.0,3.994155876237541
1788572156000,13.25625967954569,77.62461738516704,2.37583772282046,1.9984356639427865,1.9984356639427865,3.993745102918446,0.0,3.993745102918446
1788572156061,13.2562596797769,77.62461737868189,2.3758743088204604,1.998328009522994,1.998328009522994,3.9933148336441313,0.0,3.9933148336441313
1788572156121,13.25625967808415,77.62461737135476,2.3758416688204607,1.9982155809312057,1.9982155809312057,3.9928655078762354,0.0,3.9928655078762354
1788572156182,13.256259674621935,77.62461736302389,2.375822028820461,1.9980941584208125,1.9980941584208125,3.992380265915374,0.0,3.992380265915374
1788572156242,13.256259671292144,77.62461735505548,2.375816268820462,1.9979702859548176,1.9979702859548176,3.991885263558377,0.0,3.991885263558377
1788572156303,13.256259668469458,77.62461734789116,2.375902280820461,1.9978364807698783,1.9978364807698783,3.991350603894972,0.0,3.991350603894972
1788572156364,13.25625966666582,77.62461734211428,2.3759343078204616,1.9976959542930508,1.9976959542930508,3.9907891257988233,0.0,3.9907891257988233
1788572156424,13.256259665647535,77.62461733741371,2.375806957820462,1.997549503794491,1.997549503794491,3.9902040201096174,0.0,3.9902040201096174
1788572156485,13.25625966491286,77.62461733228953,2.375705956820461,1.997392093071924,1.997392093071924,3.9895751734662426,0.0,3.9895751734662426
1788572156545,13.256259663893871,77.62461732462518,2.3758287468204617,1.997231761958066,1.997231761958066,3.988934710974121,0.0,3.988934710974121
1788572156606,13.256259662248455,77.62461731442816,2.375896923820461,1.997060125359101,1.997060125359101,3.988249144299308,0.0,3.988249144299308
1788572156667,13.256259660778769,77.62461730564416,2.3758407428204613,1.9968813184562784,1.9968813184562784,3.987534999999685,0.0,3.987534999999685
1788572156727,13.256259659973152,77.62461729922526,2.375761902820461,1.996697089053855,1.996697089053855,3.9867992654361366,0.0,3.9867992654361366
1788572156788,13.256259660072894,77.62461729359072,2.375676924820461,1.9965014638116985,1.9965014638116985,3.9860180950022546,0.0,3.9860180950022546
1788572156848,13.256259660164142,77.62461728718192,2.37576032482046,1.996304040369431,1.996304040369431,3.985229821595315,0.0,3.985229821595315
1788572156909,13.256259658867872,77.62461727977113,2.3758387168204607,1.996095522238728,1.996095522238728,3.9843973339015,0.0,3.9843973339015
1788572156970,13.256259656189616,77.62461727189228,2.3757885118204607,1.9958809818849033,1.9958809818849033,3.9835408938498458,0.0,3.9835408938498458
1788572157029,13.256259653610098,77.6246172641279,2.375743170820461,1.9956680150750623,1.9956680150750623,3.98269082639364,0.0,3.98269082639364
1788572157088,13.256259652073416,77.62461725661088,2.3756703648204613,1.995458168635862,1.995458168635862,3.9818533027755887,0.0,3.9818533027755887
1788572157147,13.256259651693176,77.62461724950082,2.375780666820461,1.995251025447447,1.995251025447447,3.9810266545490887,0.0,3.9810266545490887
1788572157206,13.256259651614045,77.62461724278587,2.3758027848204613,1.9950490111224737,1.9950490111224737,3.9802205567807594,0.0,3.9802205567807594
1788572157265,13.256259650433764,77.62461723589546,2.3757919048204608,1.994848979832637,1.994848979832637,3.979422452339312,0.0,3.979422452339312
1788572157324,13.256259648018974,77.62461722829532,2.375812239820461,1.9946506598391969,1.9946506598391969,3.9786312547969422,0.0,3.9786312547969422
1788572157382,13.25625964510004,77.62461722069172,2.375872414820461,1.994458550916122,1.994458550916122,3.977864911322437,0.0,3.977864911322437
1788572157441,13.256259642800629,77.62461721369112,2.3759042188204607,1.9942658784699416,1.9942658784699416,3.977096394029488,0.0,3.977096394029488
1788572157500,13.256259641031091,77.62461720751259,2.375913835820461,1.994074463330444,1.994074463330444,3.9763329653065984,0.0,3.9763329653065984
1788572157559,13.25625963953262,77.62461720196087,2.3759034468204607,1.993887098244521,1.993887098244521,3.975585760545956,0.0,3.975585760545956
1788572157618,13.256259637728736,77.62461719613312,2.3758446948204615,1.993700987793626,1.993700987793626,3.97484362872928,0.0,3.97484362872928
1788572157676,13.256259635719124,77.62461718956673,2.3758596878204603,1.9935207281736624,1.9935207281736624,3.9741248936580487,0.0,3.9741248936580487
1788572157735,13.256259633533514,77.62461718236521,2.375928180820461,1.9933402516842151,1.9933402516842151,3.9734053589844898,0.0,3.9734053589844898
